02/17/22 09:10:03,328 [77096] DEBUG VT - Exiting getParentRole method ...
02/17/22 09:10:03,328 [77096] DEBUG VT - 执行方法getDepartmentInformation(H1)...
02/17/22 09:10:03,328 [77096] DEBUG VT - Prepared sql query being executed : select * from vtiger_departments where departmentid=?
02/17/22 09:10:03,328 [77096] DEBUG VT - Prepared sql query parameters : [H1]
02/17/22 09:10:03,329 [77096] DEBUG VT - 存在方法getDepartmentInformation
02/17/22 09:10:03,329 [77096] DEBUG VT - Prepared sql query being executed : select (select parentdepartment from 
vtiger_departments where FIND_IN_SET(departmentid,REPLACE(vtiger_departmentusers.department,' |##| ',',')))
department from vtiger_departmentusers where userid=?
02/17/22 09:10:03,329 [77096] DEBUG VT - Prepared sql query parameters : [1]
02/17/22 09:10:03,354 [77096] DEBUG VT - Prepared sql query being executed : select productid from vtiger_products where find_in_set(?,replace(productman,' |##| ',','))
02/17/22 09:10:03,354 [77096] DEBUG VT - Prepared sql query parameters : [1]
02/17/22 09:10:03,384 [77096] DEBUG VT - Entering getUserProfile(1) method ...
02/17/22 09:10:03,384 [77096] DEBUG VT - Entering fetchUserRole(1) method ...
02/17/22 09:10:03,384 [77096] DEBUG VT - Prepared sql query being executed : select roleid from vtiger_user2role where userid=?
02/17/22 09:10:03,384 [77096] DEBUG VT - Prepared sql query parameters : [1]
02/17/22 09:10:03,385 [77096] DEBUG VT - Exiting fetchUserRole method ...
02/17/22 09:10:03,385 [77096] DEBUG VT - Prepared sql query being executed : select profileid from vtiger_role2profile where roleid=?
02/17/22 09:10:03,385 [77096] DEBUG VT - Prepared sql query parameters : [H93]
02/17/22 09:10:03,386 [77096] DEBUG VT - Exiting getUserProfile method ...
02/17/22 09:10:03,388 [77096] DEBUG user - Entering Users() method ...
02/17/22 09:10:03,388 [77096] DEBUG VT - Entering getColumnFields(Users) method ...
02/17/22 09:10:03,388 [77096] DEBUG VT - in getColumnFields Users
02/17/22 09:10:03,388 [77096] DEBUG VT - Exiting getColumnFields method ...
02/17/22 09:10:03,388 [77096] DEBUG user - Exiting Users() method ...
02/17/22 09:10:03,388 [77096] DEBUG VT - Entering into retrieve_entity_info(1, Users) method.
02/17/22 09:10:03,388 [77096] DEBUG VT - Prepared sql query being executed : select * from vtiger_users where id=?
02/17/22 09:10:03,388 [77096] DEBUG VT - Prepared sql query parameters : [1]
02/17/22 09:10:03,390 [77096] DEBUG VT - Prepared sql query being executed : select * from vtiger_attachments where attachmentsid=?
02/17/22 09:10:03,390 [77096] DEBUG VT - Prepared sql query parameters : [1]
02/17/22 09:10:03,391 [77096] DEBUG VT - Prepared sql query being executed : select * from vtiger_user2role where userid=?
02/17/22 09:10:03,391 [77096] DEBUG VT - Prepared sql query parameters : [1]
02/17/22 09:10:03,392 [77096] DEBUG VT - Prepared sql query being executed : select * from vtiger_asteriskextensions where userid=?
02/17/22 09:10:03,392 [77096] DEBUG VT - Prepared sql query parameters : [1]
02/17/22 09:10:03,401 [77096] DEBUG VT - Prepared sql query being executed : select * from vtiger_user2department where userid=?
02/17/22 09:10:03,401 [77096] DEBUG VT - Prepared sql query parameters : [1]
02/17/22 09:10:03,402 [77096] DEBUG VT - Prepared sql query being executed : select * from vtiger_field where tabid=? and vtiger_field.presence in (0,2)
02/17/22 09:10:03,402 [77096] DEBUG VT - Prepared sql query parameters : [29]
02/17/22 09:10:03,412 [77096] DEBUG VT - Prepared sql query being executed : select * from vtiger_currency_info where id=? and currency_status='Active' and deleted=0
02/17/22 09:10:03,412 [77096] DEBUG VT - Prepared sql query parameters : [1]
02/17/22 09:10:03,414 [77096] DEBUG VT - Exit from retrieve_entity_info(1, Users) method.
02/17/22 09:10:03,432 [77096] DEBUG VT - Prepared sql query being executed : SELECT fieldname,modulename,tablename,entityidfield,entityidcolumn from vtiger_entityname
02/17/22 09:10:03,437 [77096] DEBUG VT - Prepared sql query being executed : Insert into vtiger_loginhistory (user_name, user_ip, logout_time, login_time, status) values (?,?,?,?,?)
02/17/22 09:10:03,437 [77096] DEBUG VT - Prepared sql query parameters : [admin,127.0.0.1,0000-00-00 00:00:00,2022-02-17 09:10:03,Signed in]
02/17/22 09:10:03,473 [72868] INFO VT - PearDatabase ->ADODB disconnect
02/17/22 09:10:03,558 [72868] DEBUG user - Entering Users() method ...
02/17/22 09:10:03,558 [72868] DEBUG VT - Entering getColumnFields(Users) method ...
02/17/22 09:10:03,558 [72868] DEBUG VT - in getColumnFields Users
02/17/22 09:10:03,558 [72868] DEBUG VT - Prepared sql query being executed : SELECT tabid, fieldname, fieldid, fieldlabel, columnname, tablename, uitype, typeofdata, presence
		FROM vtiger_field
02/17/22 09:10:03,683 [72868] DEBUG VT - Exiting getColumnFields method ...
02/17/22 09:10:03,683 [72868] DEBUG user - Exiting Users() method ...
02/17/22 09:10:04,191 [72868] DEBUG VT - Prepared sql query being executed : select invoiceno from vtiger_newinvoice left join vtiger_crmentity on vtiger_crmentity.crmid = vtiger_newinvoice.invoiceid where vtiger_newinvoice.lockstatus=1 and vtiger_crmentity.smownerid=?
02/17/22 09:10:04,191 [72868] DEBUG VT - Prepared sql query parameters : [1]
02/17/22 09:10:04,209 [72868] DEBUG VT - Prepared sql query being executed : SELECT
							1
						FROM
							vtiger_receivedpayments
						LEFT JOIN vtiger_servicecontracts ON (maybe_account = sc_related_to and vtiger_servicecontracts.modulestatus not in ('c_cancel','c_canceling','a_exception','c_stop','c_completeclosed'))## 回款可能客户 = 服务合同里面的客户
						LEFT JOIN vtiger_crmentity ON maybe_account = crmid
						LEFT JOIN vtiger_account ON vtiger_receivedpayments.maybe_account = vtiger_account.accountid
						WHERE
						vtiger_receivedpayments.deleted=0 and 
							(
								(relatetoid = '' or relatetoid=0 or relatetoid is null)
								AND receivedstatus = 'normal'
								AND maybe_account != ''
								AND vtiger_account.serviceid = ?     ## ## 客服负责人事当前用户
								AND servicecontractsid != ''  ## 合同不能为空
								and contract_no != ''
								AND contractstate = '0'       ## 合同的关闭状态为正常
								and sideagreement=0
								and unit_price>0
								AND vtiger_servicecontracts.modulestatus not in ('c_cancel','c_canceling','a_exception','c_stop','c_completeclosed')
								/*AND vtiger_servicecontracts.effectivetime >='2022-02-17'*/
								AND receivedpaymentsid NOT IN (
									SELECT DISTINCT
										receivepaymentid
									FROM
										`vtiger_receivedpayments_throw`
									WHERE
										userid = ?
									AND vtiger_receivedpayments_throw.deleted=0
								)
							) OR

							(
								(relatetoid = '' or relatetoid=0 or relatetoid is null)
								AND receivedstatus = 'normal'
								AND receiveid = ?
								AND maybe_account != ''
								AND servicecontractsid != ''
								and contract_no != ''
								AND vtiger_servicecontracts.modulestatus not in ('c_cancel','c_canceling','a_exception','c_stop','c_completeclosed')
								/*AND vtiger_servicecontracts.effectivetime >='2022-02-17'*/
								AND contractstate = '0'       ## 合同的关闭状态为正常
								and sideagreement=0
								and unit_price>0
								AND receivedpaymentsid NOT IN (
									SELECT DISTINCT
										receivepaymentid
									FROM
										`vtiger_receivedpayments_throw`
									WHERE
										userid = ?
									AND vtiger_receivedpayments_throw.deleted=0
								)
							) OR
							(
								(relatetoid = '' or relatetoid=0 or relatetoid is null)
								AND receivedstatus = 'normal'
								AND maybe_account != ''
								AND servicecontractsid != ''
								AND vtiger_servicecontracts.modulestatus not in ('c_cancel','c_canceling','a_exception','c_stop','c_completeclosed')
								AND vtiger_crmentity.smownerid = ?     ## ## 可能客户的负责人是当前用户
								AND servicecontractsid != ''  ## 合同不能为空
								and contract_no != ''
								AND contractstate = '0'       ## 合同的关闭状态为正常
								and sideagreement=0
								and unit_price>0
								/*AND vtiger_servicecontracts.effectivetime >='2022-02-17'*/
								AND receivedpaymentsid NOT IN (
									SELECT DISTINCT
										receivepaymentid
									FROM
										`vtiger_receivedpayments_throw`
									WHERE
										userid = ?
									AND vtiger_receivedpayments_throw.deleted=0
								)
							) OR
							(
								(relatetoid = '' or relatetoid=0 or relatetoid is null)
								AND receivedstatus = 'normal'
								AND maybe_account != ''
								AND servicecontractsid != ''
								AND vtiger_servicecontracts.modulestatus not in ('c_cancel','c_canceling','a_exception','c_stop','c_completeclosed')
								AND EXISTS(SELECT 1 FROM vtiger_shareaccount WHERE vtiger_shareaccount.userid=? and vtiger_shareaccount.sharestatus=1 AND vtiger_shareaccount.accountid=vtiger_servicecontracts.sc_related_to)     ## ## 共享商务
								AND servicecontractsid != ''  ## 合同不能为空
								and contract_no != ''
								AND contractstate = '0'       ## 合同的关闭状态为正常
								and sideagreement=0
								and unit_price>0
								/*AND vtiger_servicecontracts.effectivetime >='2022-02-17'*/
								AND receivedpaymentsid NOT IN (
									SELECT DISTINCT
										receivepaymentid
									FROM
										`vtiger_receivedpayments_throw`
									WHERE
										userid = ?
									AND vtiger_receivedpayments_throw.deleted=0
								)
							)
02/17/22 09:10:04,210 [72868] DEBUG VT - Prepared sql query parameters : [1,1,1,1,1,1,1,1]
02/17/22 09:10:04,258 [72868] DEBUG VT - Prepared sql query being executed : SELECT
								1
							FROM
								vtiger_receivedpayments
                            LEFT JOIN vtiger_staypayment ON  ( (vtiger_staypayment.staypaymentname = vtiger_receivedpayments.paytitle and vtiger_staypayment.staypaymentname!='' ) or (vtiger_staypayment.payer like REPLACE(vtiger_receivedpayments.paytitle,'*','_')))
							LEFT JOIN vtiger_servicecontracts ON (vtiger_servicecontracts.servicecontractsid = vtiger_staypayment.contractid and vtiger_servicecontracts.modulestatus not in ('c_cancel','c_canceling','a_exception','c_stop','c_completeclosed'))
							INNER JOIN vtiger_crmentity ON vtiger_crmentity.crmid = vtiger_staypayment.staypaymentid
							LEFT JOIN vtiger_account ON vtiger_receivedpayments.maybe_account = vtiger_account.accountid
							WHERE   
									vtiger_receivedpayments.paymentchannel='支付宝转账' AND
							    vtiger_receivedpayments.deleted=0 and 
								(((vtiger_receivedpayments.relatetoid = '' OR vtiger_receivedpayments.relatetoid = 0 OR vtiger_receivedpayments.relatetoid is null) AND vtiger_receivedpayments.receivedstatus = 'normal') OR (vtiger_receivedpayments.relatetoid>0 AND vtiger_receivedpayments.receivedstatus= 'NonPayCertificate'))
							AND (vtiger_servicecontracts.receiveid = ? OR vtiger_account.serviceid = ? OR vtiger_servicecontracts.signid=?
							OR EXISTS (SELECT 1 FROM vtiger_crmentity AS crmcontract WHERE crmcontract.crmid=vtiger_servicecontracts.servicecontractsid AND crmcontract.smownerid=?)
							OR EXISTS (SELECT 1 FROM vtiger_crmentity AS crmaccount WHERE crmaccount.crmid=vtiger_servicecontracts.sc_related_to AND crmaccount.smownerid=?)
							)     ## ## 客服负责人事当前用户
							AND vtiger_crmentity.deleted = 0
							AND servicecontractsid != ''
							and contract_no != ''
							AND vtiger_servicecontracts.modulestatus not in ('c_cancel','c_canceling','a_exception','c_stop','c_completeclosed')
							AND contractstate = '0'       ## 合同的关闭状态为正常
							and sideagreement=0
							and unit_price>0
							and (vtiger_staypayment.payer is not null and vtiger_staypayment.payer!='')
							AND receivedpaymentsid NOT IN (
								SELECT DISTINCT
									receivepaymentid
								FROM
									`vtiger_receivedpayments_throw`
								WHERE
									userid = ?
								AND vtiger_receivedpayments_throw.deleted=0
							)
							AND vtiger_staypayment.modulestatus !='a_exception'
                          AND
                              (
                                (vtiger_staypayment.staypaymenttype='nofixation' and vtiger_receivedpayments.reality_date>=vtiger_staypayment.startdate and vtiger_receivedpayments.reality_date<=vtiger_staypayment.enddate) 
                                  or 
                                (vtiger_staypayment.staypaymenttype='fixation' and vtiger_receivedpayments.unit_price<=vtiger_staypayment.surplusmoney  and vtiger_staypayment.surplusmoney>0)
                              )
						UNION all 
		                    SELECT
								1
							FROM
								vtiger_receivedpayments
                            LEFT JOIN vtiger_staypayment ON  ( (vtiger_staypayment.staypaymentname = vtiger_receivedpayments.paytitle and vtiger_staypayment.staypaymentname!='' ) or (vtiger_staypayment.payer = vtiger_receivedpayments.paytitle))
							LEFT JOIN vtiger_servicecontracts ON (vtiger_servicecontracts.servicecontractsid = vtiger_staypayment.contractid and vtiger_servicecontracts.modulestatus not in ('c_cancel','c_canceling','a_exception','c_stop','c_completeclosed'))
							INNER JOIN vtiger_crmentity ON vtiger_crmentity.crmid = vtiger_staypayment.staypaymentid
							LEFT JOIN vtiger_account ON vtiger_receivedpayments.maybe_account = vtiger_account.accountid
							WHERE   
									IFNULL(vtiger_receivedpayments.paymentchannel,'')!='支付宝转账' AND
							    vtiger_receivedpayments.deleted=0 and 
								(((vtiger_receivedpayments.relatetoid = '' OR vtiger_receivedpayments.relatetoid = 0 OR vtiger_receivedpayments.relatetoid is null) AND vtiger_receivedpayments.receivedstatus = 'normal') OR (vtiger_receivedpayments.relatetoid>0 AND vtiger_receivedpayments.receivedstatus= 'NonPayCertificate'))
							AND (vtiger_servicecontracts.receiveid = ? OR vtiger_account.serviceid = ? OR vtiger_servicecontracts.signid=?
							OR EXISTS (SELECT 1 FROM vtiger_crmentity AS crmcontract WHERE crmcontract.crmid=vtiger_servicecontracts.servicecontractsid AND crmcontract.smownerid=?)
							OR EXISTS (SELECT 1 FROM vtiger_crmentity AS crmaccount WHERE crmaccount.crmid=vtiger_servicecontracts.sc_related_to AND crmaccount.smownerid=?)
							)     ## ## 客服负责人事当前用户
							AND vtiger_crmentity.deleted = 0
							AND servicecontractsid != ''
							and contract_no != ''
							AND vtiger_servicecontracts.modulestatus not in ('c_cancel','c_canceling','a_exception','c_stop','c_completeclosed')
							AND contractstate = '0'       ## 合同的关闭状态为正常
							and sideagreement=0
							and unit_price>0
							and (vtiger_staypayment.payer is not null and vtiger_staypayment.payer!='')
							AND receivedpaymentsid NOT IN (
								SELECT DISTINCT
									receivepaymentid
								FROM
									`vtiger_receivedpayments_throw`
								WHERE
									userid = ?
								AND vtiger_receivedpayments_throw.deleted=0
							)
							AND vtiger_staypayment.modulestatus !='a_exception'
                          AND
                              (
                                (vtiger_staypayment.staypaymenttype='nofixation' and vtiger_receivedpayments.reality_date>=vtiger_staypayment.startdate and vtiger_receivedpayments.reality_date<=vtiger_staypayment.enddate) 
                                  or 
                                (vtiger_staypayment.staypaymenttype='fixation' and vtiger_receivedpayments.unit_price<=vtiger_staypayment.surplusmoney  and vtiger_staypayment.surplusmoney>0)
                              )
02/17/22 09:10:04,258 [72868] DEBUG VT - Prepared sql query parameters : [1,1,1,1,1,1,1,1,1,1,1,1]
02/17/22 09:10:04,315 [72868] DEBUG VT - Prepared sql query being executed : SELECT 1 FROM vtiger_receivedpayments
                            LEFT JOIN vtiger_suppliercontracts ON vtiger_suppliercontracts.vendorid=vtiger_receivedpayments.accountid
                            LEFT JOIN vtiger_crmentity ON vtiger_crmentity.crmid=vtiger_suppliercontracts.suppliercontractsid
                            WHERE 
                            vtiger_receivedpayments.deleted=0 and 
                                vtiger_receivedpayments.receivedstatus='RebateAmount'
                            AND vtiger_receivedpayments.deleted=0
                            AND vtiger_receivedpayments.relatetoid=0 
                            AND vtiger_receivedpayments.accountid>0
                            AND vtiger_crmentity.deleted=0
                            /*AND vtiger_suppliercontracts.effectivetime>='2022-02-17'*/
                            AND (vtiger_suppliercontracts.signid=? OR vtiger_crmentity.smownerid=?
                            OR EXISTS (SELECT 1 FROM vtiger_crmentity AS crmaccount WHERE crmaccount.crmid=vtiger_receivedpayments.accountid AND crmaccount.smownerid=?)
                            )
                            AND receivedpaymentsid NOT IN (
                            SELECT DISTINCT receivepaymentid
                            FROM `vtiger_receivedpayments_throw`
                            WHERE userid = ?
                            AND vtiger_receivedpayments_throw.deleted=0)
                            
02/17/22 09:10:04,315 [72868] DEBUG VT - Prepared sql query parameters : [1,1,1,1]
02/17/22 09:10:04,318 [72868] DEBUG VT - Prepared sql query being executed : SELECT 1 FROM vtiger_receivedpayments
                            LEFT JOIN vtiger_staypayment ON vtiger_staypayment.staypaymentname =vtiger_receivedpayments.paytitle
                            LEFT JOIN vtiger_suppliercontracts ON (vtiger_suppliercontracts.suppliercontractsid = vtiger_staypayment.contractid  and vtiger_suppliercontracts.modulestatus not in ('c_cancel','c_canceling','a_exception','c_stop','c_completeclosed'))
                            INNER JOIN vtiger_crmentity ON vtiger_crmentity.crmid = vtiger_suppliercontracts.suppliercontractsid
                            WHERE
                                vtiger_receivedpayments.deleted=0 and 
                                (vtiger_receivedpayments.relatetoid = '' OR vtiger_receivedpayments.relatetoid = 0) AND vtiger_receivedpayments.receivedstatus = 'RebateAmount'
                            AND (vtiger_suppliercontracts.signid=? OR vtiger_crmentity.smownerid=?
                            OR EXISTS (SELECT 1 FROM vtiger_crmentity AS crmaccount WHERE crmaccount.crmid=vtiger_receivedpayments.accountid AND crmaccount.smownerid=?)
                            )
                            AND staypaymentname != ''
                            AND vtiger_crmentity.deleted = 0
